url,name,date,country,region,number_of_players
/tournament/197EBAF5-A5E2-4980-A881-30406B073FFB,New Game Plus Revival 1.7,09 November 2021,,,
/tournament/D505FD38-96B1-4AC3-87C7-01E382BBEBAA,Symphony #1 - A Quinnipiac University Melee Weekly ($50 POT BONUS),06 November 2021,,,
/tournament/7650D4E6-C97E-4203-887C-C605C74B8A11,SG Melee 11-4-2021,05 November 2021,,,
/tournament/150AA054-218E-463B-8021-C8A071BB8A64,HoG: Phoenix 1.7,05 November 2021,,,
/tournament/978064B3-D4A4-4FE4-A110-A15B77D208B2,pichu 126 double elim,05 November 2021,,,
/tournament/FA86F173-F733-48FE-9CD2-50F79349ACF2,One Up Melee Circuit Week #1 11.3.21 [Braacket Duplicate],04 November 2021,,,
/tournament/37D0F21A-7EAC-4B03-8B58-FB5C91F6E7EC,New Game Plus Revival 6,02 November 2021,,,
/tournament/24423F41-D72F-4321-8DC2-DD36D9ACEDA0,Symphony #0 - A Quinnipiac University Melee Weekly,30 October 2021,,,
/tournament/AE01050B-7AA2-41ED-99F9-08B6C49682B5,Fair Play Series 2,28 October 2021,,,
/tournament/0F746C07-A073-45EF-B3F1-884F93F2BD2F,HoG: Phoenix 1.6 - HoGoween Edition!,28 October 2021,,,
/tournament/6269582B-38D1-47BB-BFC2-DC000B9D89A2,One Up Melee 10.27.21 [Braacket Duplicate],27 October 2021,,,
/tournament/45094FDF-CE48-42E8-A811-529900591E7B,Mass Madness 33 - A New England Melee Regional!,24 October 2021,,,
/tournament/94783831-E42C-441D-A6A7-994ED9B9FF74,Pichu Party 124,23 October 2021,,,
/tournament/F028BFC0-36F4-450C-BD16-D318A84A015C,HoG: Phoenix 1.5,22 October 2021,,,
/tournament/13869DFB-153B-4320-BFA8-0DD964868A89,Fair Play Series: Reloaded,22 October 2021,,,
/tournament/44B60ACF-B890-44B0-9AB4-812DEDA4D872,SG Melee 10-21-2021,21 October 2021,,,
/tournament/16B1E265-95BE-478F-BDDC-77CD0D737C3A,One Up Melee 10.20.21 [Braacket Duplicate],20 October 2021,,,
/tournament/76DE7DDA-778C-4B47-B48A-415BE8735B07,Pichu Party #123,19 October 2021,,,
/tournament/A70BBD09-F6C2-46B8-A4BA-B97F4209D450,New Game Plus Revival 1.5,19 October 2021,,,
/tournament/45FA33FC-7629-4F27-B767-0BEEA61DE6D1,UNH Fall 2021 Extra Credit,17 October 2021,,,
/tournament/51433D64-C97A-4140-9B27-715C80F0EACB,HoG: Phoenix 1.4,14 October 2021,,,
/tournament/27FC6991-A63B-4CE2-AF2D-1493C3A7ECF1,SG Melee 10-14-2021,14 October 2021,,,
/tournament/78ECBE57-5D45-4774-B7A8-66D468ADBC04,New Game Plus Revival 1.4,13 October 2021,,,
/tournament/2BD3FF85-64EA-4D83-BAC9-EDAD8AC5DCAE,One Up Melee 10.13.21 [Braacket Duplicate],13 October 2021,,,
/tournament/6E8D2715-6FAD-448E-97B2-308D5D651736,Waterville Smash Attack: In The Zone,10 October 2021,,,
/tournament/02EDBACB-F985-4AD3-AFB2-881E673CF606,PCG Melee 10/7/21,09 October 2021,,,
/tournament/BF094271-022E-45C8-9C52-DBEC4698D391,Pichu Party 122,08 October 2021,,,
/tournament/D9A8983D-934B-4366-A42B-70C76802CC44,HoG: Phoenix 1.3,08 October 2021,,,
/tournament/A3A3D5F1-23BF-4630-8CAF-2A301C2275D1,SG Melee 10-7-2021,07 October 2021,,,
/tournament/82090EA0-E3A6-4309-9675-C6709D635926,One Up Melee 10.6.21 [Braacket Duplicate],06 October 2021,,,
/tournament/24872A96-88DE-463C-B1A1-A3819368505B,New Game Plus Revival 1.3,05 October 2021,,,
/tournament/5A0C9A7F-F2E0-48BB-8894-C2F69F69ACAF,Ice Cold Melee #2,05 October 2021,,,
/tournament/1BAF4777-F567-4196-A00B-1714397F2B5F,SSS @ MGC 14.1 Singles,03 October 2021,,,
/tournament/BE74500D-C6A3-4D00-8FA1-D0D5704CDF92,Pichu Party #121,02 October 2021,,,
/tournament/E335AB17-28DF-4186-81CE-312780D06273,PCG Melee 10/1/21,01 October 2021,,,
/tournament/17C52FD9-21C1-4466-BBED-5C887E717587,HoG: Phoenix 1.2,01 October 2021,,,
/tournament/8F8B3113-917D-43FD-B238-27774D0318E3,SG Melee 9-30-2021,01 October 2021,,,
/tournament/F90880E9-337F-48DA-B107-2BC9E8208D82,One Up Melee 9.29.21 [Braacket Duplicate],29 September 2021,,,
/tournament/7DB108ED-67EB-46FF-AFE0-9E9B19249EDB,New Game Plus Revival 1.2,28 September 2021,,,
/tournament/DB83EFC0-F265-4AF8-B829-F415E4900386,The Trail Invitational,26 September 2021,,,
/tournament/381999C9-4829-448F-B8E5-0B82BBBEBB08,Pichu Party #120,24 September 2021,,,
/tournament/4F41CE53-16DE-4882-A36B-FA8FCE6E0AE3,PCG Melee 9/24/2021,24 September 2021,,,
/tournament/F3622180-B3A0-4379-B940-E06A9017B59C,HoG: Phoenix 1.1,24 September 2021,,,
/tournament/15E630F9-6155-43B3-BCF9-362E80E965FC,SG Melee 9-23-2021,24 September 2021,,,
/tournament/9DB8DBD3-3679-44D5-80D2-7B7D64359A0A,Ice Cold Melee,23 September 2021,,,
/tournament/1EB7E94B-85A2-4594-BF22-39E43456200E,One Up Melee 9.22.21 [Braacket Duplicate],22 September 2021,,,
/tournament/677D8459-E019-40D7-A0AF-B8A07161A3C2,New Game Plus Revival 1.1 [Braacket Duplicate],21 September 2021,,,
/tournament/3EE955CA-6F49-44C6-A1DA-321580DE9C72,CT Gamercon 4 Game Underground Tournaments,19 September 2021,,,
/tournament/7133EB4E-0570-466F-B9E7-F4AB6873131A,Return of Pichu Party 2,17 September 2021,,,
/tournament/8A7DB57F-124B-467E-86DB-8F44A7E1F6E8,HoG: Phoenix 0.13,17 September 2021,,,
/tournament/F49C63D7-7677-4945-9E62-F038AF1926F4,One Up Melee 9.15.21 [Braacket Duplicate],15 September 2021,,,
/tournament/B7F2C38F-5F08-447B-8D49-230AF1A4811A,New Game Plus Redux 13,14 September 2021,,,
/tournament/35573711-1982-4376-B5C9-52FDC89C59E6,Return of the Pichu Party,10 September 2021,,,
/tournament/12618F01-186E-4C95-AFC1-A764E50BD75F,HoG: Phoenix 0.12,10 September 2021,,,
/tournament/E4129AD4-39FF-4DB0-854E-DD94E83FAFC6,SG Melee 9-9-2021,10 September 2021,,,
/tournament/CB9289B3-272D-49C4-8C85-18ACFF559563,One Up Melee 9.8.21 [Braacket Duplicate],08 September 2021,,,
/tournament/973F8755-3129-456B-B755-996A624157E2,New Game Plus Redux 12,07 September 2021,,,
/tournament/61B806E0-92C6-44D4-98AA-1EF756CCD39F,SG Melee 9-2-2021,05 September 2021,,,
/tournament/A89CF378-5F68-48FC-BA74-54682DE42E4E,Waterville Smash Attack: Muscle Mania,05 September 2021,,,
/tournament/9860F65A-5A02-44F6-846B-E2403F35A79C,New Game Plus Redux 11,04 September 2021,,,
/tournament/B7B76CF4-41B6-44FC-8361-10CD1FBFBE6F,PCG Melee 9/3/21,03 September 2021,,,
/tournament/135196FE-10D1-40E6-A5C9-40D10D07A1C9,HoG: Phoenix 0.11,03 September 2021,,,
/tournament/94EBF3AC-096B-4FE3-A039-B1D7BA113B38,One Up Melee 9.1.21 [Braacket Duplicate],01 September 2021,,,
/tournament/409C4D78-FFEB-496D-9AA5-325835D7FA47,PCG Melee 8/27/21,27 August 2021,,,
/tournament/B51C1CED-7D06-4742-9D4E-3AD2514F1D56,HoG: Phoenix 0.10,27 August 2021,,,
/tournament/4D4C7271-4A68-4CAB-A3CB-FA5941894569,One Up Melee 8.25.21 [Braacket Duplicate],26 August 2021,,,
/tournament/DBC6872A-AF1A-49E5-AE5C-08A71766F599,SG Melee 8-26-2021,26 August 2021,,,
/tournament/3850F1C6-E366-453F-AA7A-1A743442AF4D,1st Strike #5,25 August 2021,,,
/tournament/B9E374BA-37C1-42FF-9815-C77DC4E0C369,New Game Plus Redux 10,25 August 2021,,,
/tournament/21E68F18-64A9-40E5-9D66-0C8706B4C5CB,SSS @ MGC 13-5.3 Singles,22 August 2021,,,
/tournament/10EBB87C-33D6-4F99-9DDE-EC86F27BF988,PCG Melee 8/20/21,21 August 2021,,,
/tournament/2B8A043A-4EAE-416F-8B93-7CACE4B9765E,SG Melee 8-19-2021,20 August 2021,,,
/tournament/6466DED7-A75C-4925-AD3B-CB3C80B7D719,HoG: Phoenix 0.9,20 August 2021,,,
/tournament/FEBDFA25-E5D3-467E-BFFE-9F7B1B75BD10,New Game Plus Redux 9,19 August 2021,,,
/tournament/24B566CF-910D-4FD7-8454-5BDA570BD555,One Up Melee 8.18.21 [Braacket Duplicate],18 August 2021,,,
/tournament/521C3EB4-E803-423F-90A2-D33277DB174B,PCG Melee 8/13/21,13 August 2021,,,
/tournament/B3BBE24D-39FB-489D-8EB0-EA093CA10BE8,HoG: Phoenix 0.8,13 August 2021,,,
/tournament/9A9049E6-B60E-49D5-8B9E-4257CA9FF170,SG Melee 8-12-2021,13 August 2021,,,
/tournament/1A61331B-5FC3-4920-8022-992ABA85BAB5,1st Strike  #4 singles,12 August 2021,,,
/tournament/7628484F-3DE5-4170-A0D6-E21CD5F3FEB3,New Game Plus Redux 8,11 August 2021,,,
/tournament/87606884-6823-405E-91AF-5D00DB590437,One Up Melee 8.11.21 [Braacket Duplicate],11 August 2021,,,
/tournament/4B00D32D-41C2-4E4B-BE50-2D9F929B6F1D,Prodigious Smash Reloaded #4,10 August 2021,,,
/tournament/57362F59-6DEC-4DE3-920A-4565A75058B4,Tom's Birthday Bash - An Invite-Only New England Melee Event,08 August 2021,,,
/tournament/48DD5197-71AC-4964-8683-56F8A5BB8453,PCG Melee 8/6/21,06 August 2021,,,
/tournament/BD3C90C3-A683-48E9-8CDB-32B08F44CECF,SG Melee 8-5-2021,06 August 2021,,,
/tournament/A7EC712E-A581-4633-B5EF-4730D24E6993,HoG: Phoenix 0.7,06 August 2021,,,
/tournament/F6DF34AA-971C-41CA-98FD-212395FEFDFE,One Up Melee 8.4.21 [Braacket Duplicate],04 August 2021,,,
/tournament/A2A9C9DF-1F2F-4255-BB09-C72C354CF314,New Game Plus Redux 7,03 August 2021,,,
/tournament/28B9B1B4-1225-444D-91E1-512716483293,Prodigious Smash Reloaded #3,03 August 2021,,,
/tournament/28EE0980-D752-4CC6-9ED4-83905E3F0F87,PCG Melee 7/30/21,31 July 2021,,,
/tournament/EB97E3EC-4C92-4E25-8019-1957B64C1501,HoG: Phoenix 0.6,30 July 2021,,,
/tournament/34E37933-5A50-4C96-BD33-AAB17C1D880A,SG Melee 7-29-2021,29 July 2021,,,
/tournament/F0D644AC-1B3A-41AC-8726-179E3ED2E590,1st Strike #3 singles,29 July 2021,,,
/tournament/B64930B5-70E7-4261-9C65-2AC532D873F5,New Game Plus Redux 6,28 July 2021,,,
/tournament/E65AEA2E-58FF-430E-8C8D-57F9E31250A2,One Up Melee 7.28.21 [Braacket Duplicate],28 July 2021,,,
/tournament/D692AF55-D464-4FC2-AFFC-586186357F21,Prodigious Smash Reloaded #2,27 July 2021,,,
/tournament/DDEBA646-4D65-418E-A867-FD3F2FDE0DA2,PCG Melee 7/23/21,23 July 2021,,,
/tournament/49CDA405-10D2-4E6D-9A54-5DF8E100A04F,SG Melee 7-22-2021,22 July 2021,,,
/tournament/52180994-400D-459E-8890-3675A216F916,HoG: Phoenix 0.5,22 July 2021,,,
/tournament/44B14F94-13B0-4055-9C33-18615172667F,New Game Plus Redux 5,21 July 2021,,,
/tournament/D18AE1DE-000D-43FB-A8BA-A59D0DCB9179,One Up Melee 7.21.21 [Braacket Duplicate],21 July 2021,,,
/tournament/7B2B8AB9-29ED-4090-B9BC-F0B2C2A97FC6,Prodigious Smash Reloaded #1,20 July 2021,,,
/tournament/DDD18EA5-E687-4A90-8EDB-7490F9A1F3DC,SSS @ MGC 13-5.2 Singles,17 July 2021,,,
/tournament/D44B0656-7A08-4BF6-9D81-10D7888B3F75,PCG Melee 7/16/21,16 July 2021,,,
/tournament/92124EBD-B4E4-4166-B451-651E0566FAFC,HoG: Phoenix 0.4,16 July 2021,,,
/tournament/4454D6D0-37A8-41D2-9330-D8EA1A72B337,SG Melee 7-15-2021,15 July 2021,,,
/tournament/4FE6047B-E667-4584-BA75-78369AD3F083,Spare Time #2,15 July 2021,,,
/tournament/AEB7057E-4F6B-409A-8CE2-B3E6281731E0,New Game Plus Redux 4,14 July 2021,,,
/tournament/0016BD5A-9371-454C-9EEB-0FFEB9B0CF48,One Up Melee 7.14.21 [Braacket Duplicate],14 July 2021,,,
/tournament/2E58ADAF-1CEF-402A-A8F3-E2F2BC9F428B,Waterville Smash Attack: Dolphin Fest,11 July 2021,,,
/tournament/CD145560-1E29-4BB5-80DE-6D0362F53553,PCG Melee 7/9/21,09 July 2021,,,
/tournament/A729CE3F-7CB1-46D9-9B19-66C5D52699C9,SG Melee 7-8-2021,09 July 2021,,,
/tournament/D3E01FBD-3532-4872-8587-3D05ABABA6DB,HoG: Phoenix 0.3,09 July 2021,,,
/tournament/41087938-8B48-4287-8A40-E9C6E657D445,New Game Plus Redux 3,07 July 2021,,,
/tournament/4E74F524-2938-4AAE-BB49-17863A5D1D98,One Up Melee 7.7.21 [Braacket Duplicate],07 July 2021,,,
/tournament/82E2D57F-F00C-4C0E-B860-AB22E1D4DF75,PCG Melee 7/2/21,03 July 2021,,,
/tournament/C821EF2C-7875-487A-9B4D-46A760F521FD,SG Melee 7-1-2021,02 July 2021,,,
/tournament/F80A0B69-6EBA-4C17-9687-B2E400D489E5,HoG: Phoenix 0.2,02 July 2021,,,
/tournament/4F11F06B-ED19-4EAF-94C2-597FBF6B9892,1st Strike Final,01 July 2021,,,
/tournament/54350EB3-CF75-46B3-9DFD-06AF810541A1,New Game Plus Redux 2,01 July 2021,,,
/tournament/9DC0C638-CF0A-4576-8404-B0C3BDEDFEFF,One Up Melee 6/30/21 [Braacket Duplicate],30 June 2021,,,
/tournament/E47F8FB8-2FD2-441B-B299-C04DA5A62F3F,SSS @ MGC 13-5.1 Singles,27 June 2021,,,
/tournament/6B15BCD4-F641-4778-B8CD-4D54BAEAE248,SG Melee 6-24-2021,26 June 2021,,,
/tournament/C0B636E8-B410-4C68-AAF8-EE368DFD179B,HoG: Phoenix 0.1,25 June 2021,,,
/tournament/A76154A9-9861-4B56-A47F-2EECFE6F0B0B,New Game Plus Redux 1,23 June 2021,,,
/tournament/FBDA9FB9-D69F-4AD1-9687-FED4C9EC258F,One Up Melee 6/23/21 [Braacket Duplicate],23 June 2021,,,
/tournament/DE0E2A05-E75D-4920-8760-852FBA585974,One Up Melee 6/16/21 [Braacket Duplicate],16 June 2021,,,
/tournament/159AE845-9AEC-4724-9367-8D03B6084C14,PCG Melee Weekly 12/13/19 [GARPR Duplicate],15 March 2020,,,
/tournament/2989A1AF-8E81-4665-A741-151075C980E1,PCG Melee Weekly 1/17/20 [GARPR Duplicate],15 March 2020,,,
/tournament/4C1778B0-D0D8-4288-8F0F-313DF581A747,SG Melee 3-5-2020,14 March 2020,,,
/tournament/7926E28A-DA2E-413E-91EA-672F6545EEC6,SG Melee 3-12-2020,14 March 2020,,,
/tournament/0418B581-2331-44D4-8F7B-568CA01237F9,HoG 249,13 March 2020,,,
/tournament/0FDDAA0A-3FB6-4D07-B603-0FAFA2BCC382,Prodigious Smash 3/11/20,12 March 2020,,,
/tournament/32D68C04-FFBC-4420-B6D3-43FE4271623F,One Up Melee 03/11/20,12 March 2020,,,
/tournament/E793B4AE-2438-46B4-B5C0-B7F31902A4A1,PhoTaiMelee - 1 3/11/20 pro bracket [GARPR Duplicate],12 March 2020,,,
/tournament/11A11423-D1DF-43BA-8271-A2F15A4C86F1,NGPR 57,11 March 2020,,,
/tournament/A7FA4505-B17A-4449-BCCE-BA6509191855,MultiShine  20.10,10 March 2020,,,
/tournament/F6B7976E-032F-4452-B92F-ADDAE885DA55,Now That's What I Call Melee 5,10 March 2020,,,
/tournament/FE6DFA5F-579C-4243-86EB-CE03D99EE51D,Finally #55,07 March 2020,,,
/tournament/A1E91FEA-5AD6-4EE3-AF25-BF7E1D3B6F8B,Finally #54,07 March 2020,,,
/tournament/E70E2077-8F4C-41DA-B055-1CBDEF75E8AA,SSS @ MGC 13.5 Singles,07 March 2020,,,
/tournament/3291A570-9A85-4DDB-8228-75C7F6C16CFF,PCG Melee Weekly 2/14/20,06 March 2020,,,
/tournament/46E51A8F-0E55-4E2D-97A1-B63FD7C73C6D,PCG Melee Weekly 3/6/20,06 March 2020,,,
/tournament/B24F15E5-55B5-4546-96CE-6340381588DD,SG Melee 2-27-2020,06 March 2020,,,
/tournament/F7C8EBCE-8E0C-4B91-AB42-E32E4947F203,HoG 248,05 March 2020,,,
/tournament/DF4C8928-52AB-4AAD-83CB-5AC8EA889022,Prodigious Smash 3/4/20,05 March 2020,,,
/tournament/5E38109B-7C17-4701-9C90-535D9C880BF2,One Up Melee 03/04/20,05 March 2020,,,
/tournament/F784E618-8F99-4A4A-B8E2-93D35B8B7AA8,NGPR 56,04 March 2020,,,
/tournament/FF479613-1083-47CD-86ED-F8337A13581B,Sweat Fest 8:,04 March 2020,,,
/tournament/297D9E43-5972-4A08-8F93-8DFF8C45167C,Pichu Party 117,04 March 2020,,,
/tournament/26453CF5-4935-4621-8B4D-E9B7040098A3,Finally#48,03 March 2020,,,
/tournament/A9457556-21C2-45E9-B351-E97F9C0062BE,Now That's What I Call Melee 4,03 March 2020,,,
/tournament/077623E6-9B6B-4E25-864C-A15DE3A29338,MultiShine 20.9,03 March 2020,,,
/tournament/B76BDEDE-90BB-442A-BC3C-7C135B9A53C1,MultiShine 20.6: Fictions Fun Edition,03 March 2020,,,
/tournament/47E0C861-6287-4BD9-9C44-423A7CDC7804,Falco Party 666,01 March 2020,,,
/tournament/C960468F-9802-45E3-9A63-44C4038B5AAC,WDUM Singles Melee #3,29 February 2020,,,
/tournament/43955588-444A-4E12-863F-03FD6664E682,PCG Melee Weekly 2/21/20,29 February 2020,,,
/tournament/420E1425-A381-47EC-94FE-3E73041EF7A9,PCG Melee Weekly 2/28/20,28 February 2020,,,
/tournament/888F8F7C-3CFC-4FB9-95BC-4DA84D657F64,HoG 247,27 February 2020,,,
/tournament/65CF8235-7F14-48DC-B5B1-9521F2B5445F,NGPR 55,27 February 2020,,,
/tournament/D9C9C216-5A4D-414E-9D52-C61AD148853D,Prodigious Smash 2/26/20,27 February 2020,,,
/tournament/E269E6A7-C569-445E-B1CB-31187B17F76A,One Up Melee 02/26/20,27 February 2020,,,
/tournament/4EEEA323-57E8-47F0-91DD-50398EFB55FF,MultiShine 20.8,26 February 2020,,,
/tournament/EBA32189-2D50-422F-9C1D-2F4620D03B91,Pichu Party 116,26 February 2020,,,
/tournament/AEE654DA-BBD9-4BC1-A98E-3FC3DDED68E1,Now That's What I Call Melee 3,25 February 2020,,,
/tournament/7D35EEA8-A015-40BE-A84E-06725A8C11AE,Sweat Fest 7: Minutes in Heaven,24 February 2020,,,
/tournament/9075E89A-F46D-4CFE-A3C3-5A86EA030E77,Mass Madness 32,23 February 2020,,,
/tournament/4AE9A4EB-20E9-4C90-899D-A0F76D3BC052,MultiShine 20.5,22 February 2020,,,
/tournament/FC7DE992-072F-4AD9-B625-CDB14EC39CFD,Finally #53,22 February 2020,,,
/tournament/F0A7C81C-7ED4-49BB-BE6C-1F9E100F5133,SG Melee 2-20-2020,21 February 2020,,,
/tournament/5C3D50F4-B196-4540-94EC-7694E4D912F6,HoG 246,21 February 2020,,,
/tournament/EC1977A8-46F6-4C0D-B31F-F0E5FE758718,Prodigious Smash 2/19/20,20 February 2020,,,
/tournament/8BE78284-1DCC-42CC-BAEC-9B263F7EAC5B,One Up Melee 02/19/20,20 February 2020,,,
/tournament/C92FEFF0-431B-44ED-B1B2-AD9C1A314233,NGPR 54,20 February 2020,,,
/tournament/094E9395-59D8-462D-AC49-2199D7330D42,Pichu Party 115 (louis sean was 3-1),19 February 2020,,,
/tournament/78244C14-AE93-48B4-95B8-E4799D9AF433,MultiShine20.7,18 February 2020,,,
/tournament/891BA729-1B0E-48BF-80D9-DFB2059C4A10,Now That's What I Call Melee 2,18 February 2020,,,
/tournament/27B431DD-14D3-414E-B928-B26DBE730CC0,The Zoo - The Fox Exhibit,16 February 2020,,,
/tournament/44BB33A9-44C8-49A4-B8A3-B12A62243DFE,Finally #52,15 February 2020,,,
/tournament/D4A4A3DC-F954-4DA9-B74E-88DE00DE6834,SG Melee 2-13-2020,14 February 2020,,,
/tournament/3EE20E2A-7C07-41B6-BDA4-B76720A40DE9,HoG 245,13 February 2020,,,
/tournament/828DD472-F505-4612-99D7-D33E1FE3BE66,Prodigious Smash 2/12/20,13 February 2020,,,
/tournament/21972B3D-F33C-46EF-B385-BFA6F9C8D969,One Up Melee 02/12/20,13 February 2020,,,
/tournament/18B4A21F-F8C9-476E-88B9-9D4964E84060,NGPR 53,12 February 2020,,,
/tournament/CCD61B94-91EF-444D-9262-0722953C1144,Pichu Party 114,11 February 2020,,,
/tournament/4CF6D2E4-F872-4A39-85E5-31379BC86678,Now That's What I Call Melee 1,11 February 2020,,,
/tournament/D2EF104D-B8F9-4233-B9E9-866BAFBB8B47,SSS @ MGC 13.4 Singles,09 February 2020,,,
/tournament/D0034FE5-CBB2-48BD-B737-11E821CD785F,Finally#51,08 February 2020,,,
/tournament/8C9FB3D7-7577-4553-A519-0C4D1C0C5A43,SG Melee 1-30-2020,08 February 2020,,,
/tournament/499A709D-ADFB-4383-ACA7-5C4DAE0AE436,SG Melee 2-6-2020,08 February 2020,,,
/tournament/525D7562-32F9-44C1-AB04-A4D229EE7C66,WDUM Singles Spring 2020 Melee #2,08 February 2020,,,
/tournament/B06AEA65-635F-4C83-A0E1-CDFA9BEB69E7,PCG Melee Weekly 2/7/20,08 February 2020,,,
/tournament/D0AE5DE6-2584-4830-8B61-4A42E341D941,HoG 244,06 February 2020,,,
/tournament/C0DBE1A6-9448-4FDF-82F3-5A221C8778A0,Prodigious Smash 2/5/20,06 February 2020,,,
/tournament/FC32D624-0A4D-4CD5-A176-AE126C2D2523,One Up Melee 02/05/20,06 February 2020,,,
/tournament/55AD6ED0-2213-4629-8A6F-86AD003D7D2D,Sams Sweat Fest 6: 9 singles,05 February 2020,,,
/tournament/A19B6240-8A8E-4C84-A14D-47B30CB2D389,Pichu Party 113,05 February 2020,,,
/tournament/F00C43B6-C72A-4493-9468-480231A6EEF9,NGPR 52,04 February 2020,,,
/tournament/C0D62897-22FC-4F6F-8EAD-51E4E87D91A4,Battledome 7,02 February 2020,,,
/tournament/1A140048-3D4D-4B88-B05C-4C0D628366B3,Finally#50,01 February 2020,,,
/tournament/A89133FE-6D7F-4450-93D0-DD3FEE977029,PCG Melee Weekly 1/31/20,31 January 2020,,,
/tournament/1C4D7F70-7D72-49EF-9BD6-FCEEDA1C5770,MultiShine 20.4: HSG 7th Anniversary,31 January 2020,,,
/tournament/710B14D8-DEB9-429E-B086-0DA5C8ED3123,HoG 243,31 January 2020,,,
/tournament/3080E0AB-E1D1-483B-A608-F6BD6B5129BE,MultiShine 20.2,30 January 2020,,,
/tournament/7F87AF11-6198-41CE-A4B1-224FE0DCBB7A,SG Melee 1-23-2020,30 January 2020,,,
/tournament/94E90323-2363-4D45-AE90-09DC4D333429,Prodigious Smash 1/29/20,30 January 2020,,,
/tournament/B20AF888-126C-4EE4-ADAD-89121700E1D5,One Up Melee 01/29/20,30 January 2020,,,
/tournament/7C4E3733-DFF3-4DD6-A01F-67936BFA901C,NGPR 51,29 January 2020,,,
/tournament/9FA8D5CA-D87B-48C6-ACEF-E71AC3207B63,Pichu Party 112,28 January 2020,,,
/tournament/895413A3-FF10-4186-99CC-7E7AA72AFCEE,NGPR 50,27 January 2020,,,
/tournament/E1680C71-F5AA-4977-B391-7671442C0376,The Zoo - The Emu Exhibit,26 January 2020,,,
/tournament/6E7CE130-3BFD-4895-A356-47A978263CD6,PCG Melee Weekly 1/24/20,25 January 2020,,,
/tournament/F6FDEE6D-A431-414B-8B99-CDD028A4BFD3,FInally #49,25 January 2020,,,
/tournament/6D245E61-2D90-4DD6-B414-CEBADAD3EC81,HoG 242,24 January 2020,,,
/tournament/9C141A7F-0DF5-479F-82FB-72D447AAA5C5,Prodigious Smash 1/22/20,23 January 2020,,,
/tournament/A6078418-3E14-4FF5-BC28-56D3923E55D1,One Up Melee 01/22/20,23 January 2020,,,
/tournament/35163E45-F7BE-4F5F-A097-533199027709,Falco Party V,22 January 2020,,,
/tournament/CF426684-3C08-42E9-BB5A-CD73861C9544,Pichu Party 111,22 January 2020,,,
/tournament/BCEE7591-3B43-4F00-ABC6-A466788C9DD1,MultiShine 20.3,20 January 2020,,,
/tournament/4DBE10DE-9112-4AC3-9A20-A073FC75692A,GIGA HoG: Era 2,19 January 2020,,,
/tournament/912B257F-87F3-49EC-8A07-C0285FC9A26E,SG Melee 1-16-2020,18 January 2020,,,
/tournament/E71184F5-AF12-4498-B186-1C3B4F647240,HoG 241,16 January 2020,,,
/tournament/414EF940-CA8B-4875-A823-D93697218866,Prodigious Smash Melee 1-15-20,16 January 2020,,,
/tournament/698C94E6-14BB-4977-8F54-0B0F5E44A88F,One Up Melee 01/15/20,16 January 2020,,,
/tournament/6B9BF02E-35C2-450D-91DE-6837342C24FF,NGPR 49,15 January 2020,,,
/tournament/6FC1BE34-D5BB-410D-A1C7-E80B72A93C1E,Pichu Party 110,14 January 2020,,,
/tournament/94C6A335-A8B5-4577-8D59-68E8CA9E2DB2,SG Melee 1-9-2020,14 January 2020,,,
/tournament/FC5B4BD4-0754-4857-AC20-EFB568F53AE2,NGPR 48,12 January 2020,,,
/tournament/E1F6C262-58C9-4F5F-9BA4-42731006A513,Mass Madness 31,12 January 2020,,,
/tournament/54D58570-80DE-40A7-BDC8-369AD716A0FB,Finally #47,11 January 2020,,,
/tournament/5386746A-CD13-4D13-93CD-D22D56B45000,PCG Melee Weekly 1/10/20,11 January 2020,,,
/tournament/18E65781-780E-4A5B-B007-499D72A18722,HoG 240,10 January 2020,,,
/tournament/5A1CDDCC-F77A-4FAB-934B-3C08A8FB361B,Prodigious Smash 1/8/20,09 January 2020,,,
/tournament/1F60F450-8E9D-499B-9300-4670E88CEB60,One Up Melee 01/08/20,09 January 2020,,,
/tournament/3BCDBF2E-E8F1-476E-A608-E2214A3AEF1F,Sam's Sweat Fest 4: Return of the Sweat,08 January 2020,,,
/tournament/224FBB23-5283-41DC-89A7-7CB56B39285F,PCG Melee Weekly 1/3/20,07 January 2020,,,
/tournament/9B18DC41-8119-4EF7-A40E-12EFC2A2BAA0,MultiShine 20.1,07 January 2020,,,
/tournament/98D7E7E7-9B0F-4B1A-8CC3-802FF6A2E434,Finally #46 [Braacket Duplicate],04 January 2020,,,
/tournament/B7000F50-C68A-4F96-BD9C-77AFA9F44917,FInally#44,03 January 2020,,,
/tournament/5AFA1E20-3C03-4968-8D62-A4CF385C4959,SG Melee 1-2-2020,03 January 2020,,,
/tournament/CE8B8C1E-D051-493B-8852-0ABD479AAD02,HoG 239,02 January 2020,,,
/tournament/474959D8-741A-4055-81E8-97EEF5937C57,Prodigious Smash 1/1/20: First Stock New Years Event,02 January 2020,,,
/tournament/8A9288B0-8904-459C-92A9-23A31E813A22,MultiShine 19.50 Farewell to KaptinKillem,01 January 2020,,,
/tournament/7E710C24-5885-4685-9AF3-F6830C3370B0,MultiShine 19.51,01 January 2020,,,
/tournament/4276E249-E267-462C-B2B2-DD1385A00681,QCS Season 2,31 December 2019,,,
/tournament/E8DF3B73-41DF-40B9-9F74-9E4F594B42E4,HoG 238,28 December 2019,,,
